cell_id,seed,status,hostname,started_at,finished_at,runtime_seconds,shard_index,num_shards,output_paths,error
B_0396,400396,completed,laptopvanHugo,2026-08-08T14:44:06.435321+00:00,2026-08-08T14:45:21.643332+00:00,75.20700276399657,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0397,400397,completed,laptopvanHugo,2026-08-08T14:44:08.201861+00:00,2026-08-08T14:45:15.338939+00:00,67.13619329300127,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0398,400398,completed,laptopvanHugo,2026-08-08T14:44:10.054716+00:00,2026-08-08T14:45:26.758044+00:00,76.70093457799885,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0399,400399,completed,laptopvanHugo,2026-08-08T14:44:13.747053+00:00,2026-08-08T14:45:19.004181+00:00,65.25772233899988,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0400,400400,completed,laptopvanHugo,2026-08-08T14:44:14.183390+00:00,2026-08-08T14:44:15.840514+00:00,1.6571354439984134,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0401,400401,completed,laptopvanHugo,2026-08-08T14:44:14.591837+00:00,2026-08-08T14:44:16.141725+00:00,1.549905525000213,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0402,400402,completed,laptopvanHugo,2026-08-08T14:44:15.840717+00:00,2026-08-08T14:44:17.618688+00:00,1.7779874370025937,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0403,400403,completed,laptopvanHugo,2026-08-08T14:44:16.142051+00:00,2026-08-08T14:44:17.761570+00:00,1.6195351630012738,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0404,400404,completed,laptopvanHugo,2026-08-08T14:44:16.511956+00:00,2026-08-08T14:44:19.145399+00:00,2.633924209003453,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0405,400405,completed,laptopvanHugo,2026-08-08T14:44:17.142703+00:00,2026-08-08T14:44:19.578336+00:00,2.4361172289973183,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0406,400406,completed,laptopvanHugo,2026-08-08T14:44:17.618914+00:00,2026-08-08T14:44:20.201779+00:00,2.583343614998739,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0407,400407,completed,laptopvanHugo,2026-08-08T14:44:17.761763+00:00,2026-08-08T14:44:20.276946+00:00,2.5156640029999835,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0408,400408,completed,laptopvanHugo,2026-08-08T14:44:17.903646+00:00,2026-08-08T14:44:19.662175+00:00,1.7590116629980912,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0409,400409,completed,laptopvanHugo,2026-08-08T14:44:19.145590+00:00,2026-08-08T14:44:20.389993+00:00,1.2444249319996743,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0410,400410,completed,laptopvanHugo,2026-08-08T14:44:19.578633+00:00,2026-08-08T14:44:20.908707+00:00,1.3300885089993244,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0411,400411,completed,laptopvanHugo,2026-08-08T14:44:19.662396+00:00,2026-08-08T14:44:21.301241+00:00,1.63890236899897,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0412,400412,completed,laptopvanHugo,2026-08-08T14:44:20.201971+00:00,2026-08-08T14:44:22.577218+00:00,2.375259624001046,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0413,400413,completed,laptopvanHugo,2026-08-08T14:44:20.277131+00:00,2026-08-08T14:44:22.573738+00:00,2.29662156500126,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0414,400414,completed,laptopvanHugo,2026-08-08T14:44:20.390297+00:00,2026-08-08T14:44:22.797426+00:00,2.407144114997209,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0415,400415,completed,laptopvanHugo,2026-08-08T14:44:20.908889+00:00,2026-08-08T14:44:23.111534+00:00,2.2026604400016367,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0416,400416,completed,laptopvanHugo,2026-08-08T14:44:21.301478+00:00,2026-08-08T14:44:23.048364+00:00,1.7468996339994192,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0417,400417,completed,laptopvanHugo,2026-08-08T14:44:22.574039+00:00,2026-08-08T14:44:23.979005+00:00,1.4056681520014536,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0418,400418,completed,laptopvanHugo,2026-08-08T14:44:22.577428+00:00,2026-08-08T14:44:23.974042+00:00,1.397312206998322,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0419,400419,completed,laptopvanHugo,2026-08-08T14:44:22.797642+00:00,2026-08-08T14:44:24.143774+00:00,1.3468291839999438,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0420,400420,completed,laptopvanHugo,2026-08-08T14:44:23.048546+00:00,2026-08-08T14:44:25.630573+00:00,2.5827232530027686,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0421,400421,completed,laptopvanHugo,2026-08-08T14:44:23.111764+00:00,2026-08-08T14:44:25.442954+00:00,2.3318859989994962,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0422,400422,completed,laptopvanHugo,2026-08-08T14:44:23.974353+00:00,2026-08-08T14:44:26.324969+00:00,2.350629859000037,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0423,400423,completed,laptopvanHugo,2026-08-08T14:44:23.979283+00:00,2026-08-08T14:44:26.393345+00:00,2.4140795700004674,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0424,400424,completed,laptopvanHugo,2026-08-08T14:44:24.144027+00:00,2026-08-08T14:44:25.485199+00:00,1.3411928360001184,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0425,400425,completed,laptopvanHugo,2026-08-08T14:44:25.443160+00:00,2026-08-08T14:44:26.887909+00:00,1.4447706549981376,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0426,400426,completed,laptopvanHugo,2026-08-08T14:44:25.485651+00:00,2026-08-08T14:44:26.916297+00:00,1.4307282170011604,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0427,400427,completed,laptopvanHugo,2026-08-08T14:44:25.630764+00:00,2026-08-08T14:44:27.034046+00:00,1.4033168589994602,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
B_0428,400428,completed,laptopvanHugo,2026-08-08T14:44:26.325166+00:00,2026-08-08T14:44:28.781661+00:00,2.4559157969997614,0,1,"{""covariance"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_covariance.csv"",""manifest"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_manifest.csv"",""operating_characteristics"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_operating_characteristics.csv"",""verdict"":""/home/hugo_souto/Stuff/Submitted_Research/TISCA_paper/Test-Informed-Simulation-Count-Algorithm-TISCA/results/E1/module_b_joint_verdict.md""}",
