reject_rate,t1e_or_power,ci_cover,E_theta,bias,rmse,E_J,sd_J,q05_J,q50_J,q95_J,P_J_eq_Jmax,pJmax,mean_wall,family,rho,sigma_a,sigma_b,theta,design,J0,Jmax,alpha,alpha_adj,delta,power_target,gamma,correction,K,seed,R,reject_rate_mcse,ci_cover_mcse,pJmax_mcse,module_cell,theta_mult,B,alpha_plan,alpha_note,cell_id,module,projected_R,bootstrap_B
1.0,1.0,0.0,-2.2026862330598487,-2.7026862330598487,2.7053891381558137,469.8595,112.17862434416817,301.0,460.0,667.0,0.0,0.0,0.00019448602199554445,empirical,0.9,1.0,1.0,0.5,D3,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bh,3,400358,2000,0.0,0.0,0.0,B,1.0,999,0.016666666666666666,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0358,B,2000,999
1.0,1.0,0.0,-2.203389106502306,-2.703389106502306,2.707364055009545,326.683,102.65911314150343,179.0,317.0,509.14999999999986,0.0,0.0,0.00018441176414489747,empirical,0.9,1.0,1.0,0.5,D4,50,1000,0.05,0.016666666666666666,0.5,0.8,0.2,bh,3,400359,2000,0.0,0.0,0.0,B,1.0,999,0.016666666666666666,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0359,B,2000,999
0.1015,0.1015,0.7635,0.002593780022105338,0.002593780022105338,0.20435926399500015,65.6475,9.117304631852551,51.0,65.0,82.0,0.0,0.0,0.00018468964099884033,normal,-0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400360,2000,0.006752693906878943,0.009501782727467515,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0360,B,2000,999
0.0545,0.0545,0.9455,0.0036239596231394016,0.0036239596231394016,0.1644499804482035,100.6295,20.393043660768246,71.0,99.0,137.0,0.0,0.0,0.0001916968822479248,normal,-0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400361,2000,0.005075911248239078,0.005075911248239078,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0361,B,2000,999
0.7875,0.7875,0.78,0.4997580124794264,-0.0002419875205735833,0.20025851800907588,65.572,9.1749014163641,51.0,65.0,82.0,0.0,0.0,0.00019058120250701904,normal,-0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400362,2000,0.009147233188237852,0.009262828941527529,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0362,B,2000,999
0.859,0.859,0.9485,0.4991416224969726,-0.0008583775030274188,0.16454836064497186,101.974,20.207679827234003,73.0,100.0,138.0,0.0,0.0,0.00018198668956756592,normal,-0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400363,2000,0.007781998457979801,0.004942051699446293,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0363,B,2000,999
1.0,1.0,0.0,-2.196653116699572,-2.196653116699572,2.2000441186714093,470.811,115.18280808783922,301.0,459.0,678.0999999999999,0.0,0.0,0.00019150817394256593,empirical,-0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400364,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0364,B,2000,999
1.0,1.0,0.0,-2.2013328083302963,-2.2013328083302963,2.20778017996583,249.5275,77.99792461181259,139.0,242.0,389.0,0.0,0.0,0.00018524205684661865,empirical,-0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400365,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0365,B,2000,999
1.0,1.0,0.0,-2.2016042592853586,-2.7016042592853586,2.7042248599659864,470.809,112.48263207713447,303.0,460.0,677.1499999999999,0.0,0.0,0.00019210875034332276,empirical,-0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400366,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0366,B,2000,999
1.0,1.0,0.0,-2.2010646456651344,-2.7010646456651344,2.7062865643217973,247.579,77.9730194298002,136.0,237.0,387.04999999999995,0.0,0.0,0.00018428242206573487,empirical,-0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400367,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0367,B,2000,999
0.0515,0.0515,0.828,0.0009916948344959576,0.0009916948344959576,0.17876947026616474,65.5865,8.755599222783097,52.0,65.0,81.0,0.0,0.0,0.0001845501661300659,normal,0.0,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400368,2000,0.004942051699446294,0.0084384832760396,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0368,B,2000,999
0.0465,0.0465,0.9535,-0.004616144279141742,-0.004616144279141742,0.16308133669479502,78.341,15.28946431370308,55.0,78.0,106.0,0.0,0.0,0.0001827162504196167,normal,0.0,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400369,2000,0.004708383480558906,0.004708383480558906,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0369,B,2000,999
0.807,0.807,0.845,0.4964622015174935,-0.0035377984825065156,0.1759141032491982,65.6045,8.511526287922749,52.0,65.0,81.0,0.0,0.0,0.00018990778923034667,normal,0.0,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400370,2000,0.008824709626950906,0.008092434738692676,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0370,B,2000,999
0.8535,0.8535,0.9585,0.496232038771675,-0.003767961228325012,0.15698268072109692,78.121,15.748058896257659,55.0,77.0,105.0,0.0,0.0,0.00018105411529541015,normal,0.0,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400371,2000,0.007906887820122402,0.004459694496263168,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0371,B,2000,999
1.0,1.0,0.0,-2.201778968993792,-2.201778968993792,2.2050226326062767,471.007,112.24854988372901,301.95,461.0,670.0,0.0,0.0,0.00019577658176422118,empirical,0.0,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400372,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0372,B,2000,999
1.0,1.0,0.0,-2.202835534919303,-2.202835534919303,2.2092512121319436,247.443,77.63089430761441,135.0,239.0,384.0,0.0,0.0,0.0002008568048477173,empirical,0.0,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400373,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0373,B,2000,999
1.0,1.0,0.0,-2.198619782681047,-2.698619782681047,2.7011791756307293,476.0895,115.76733343111087,304.0,468.0,679.0,0.0,0.0,0.00028601491451263426,empirical,0.0,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400374,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0374,B,2000,999
1.0,1.0,0.0,-2.2054488586852514,-2.7054488586852514,2.7104942061652815,248.693,79.4011760051449,137.0,240.0,395.04999999999995,0.0,0.0,0.0003804529905319214,empirical,0.0,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400375,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0375,B,2000,999
0.016,0.016,0.9095,-0.006528604201990239,-0.006528604201990239,0.14487693099908688,65.396,9.14085247665665,51.0,65.0,82.0,0.0,0.0,0.00039222192764282226,normal,0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400376,2000,0.0028057084666800293,0.006415206543830059,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0376,B,2000,999
0.0415,0.0415,0.9585,-0.0010892241978067466,-0.0010892241978067466,0.15458420787378793,55.5945,10.89013635130433,39.0,55.0,75.0,0.0,0.0,0.00038700735569000244,normal,0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400377,2000,0.004459694496263169,0.004459694496263168,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0377,B,2000,999
0.852,0.852,0.9005,0.5018575556694927,0.0018575556694927498,0.1509239334075932,65.5885,9.279125376348786,50.0,65.0,82.0,0.0,0.0,0.0001870063543319702,normal,0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400378,2000,0.007940277073251286,0.006693270874542581,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0378,B,2000,999
0.8525,0.8525,0.95,0.4989652919054131,-0.0010347080945868892,0.16246192789675834,55.3915,10.779157098307826,39.0,54.5,75.0,0.0,0.0,0.0001967087984085083,normal,0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400379,2000,0.007929178709046731,0.004873397172404485,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0379,B,2000,999
1.0,1.0,0.0,-2.2006456504379983,-2.2006456504379983,2.2040394386180724,468.574,107.92252093052682,308.0,458.0,663.05,0.0,0.0,0.0001894547939300537,empirical,0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400380,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0380,B,2000,999
1.0,1.0,0.0,-2.198818544322856,-2.198818544322856,2.205331151145983,247.1335,78.01524003520082,139.0,239.0,384.0,0.0,0.0,0.00018466603755950926,empirical,0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400381,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0381,B,2000,999
1.0,1.0,0.0,-2.2011934084138547,-2.7011934084138547,2.703935843237854,473.736,117.85982480896534,296.0,462.0,685.0999999999999,0.0,0.0,0.00019731199741363525,empirical,0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400382,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0382,B,2000,999
1.0,1.0,0.0,-2.2051764157786935,-2.7051764157786935,2.7104439365117097,246.2885,80.6518522276457,131.0,237.0,395.0,0.0,0.0,0.00018479156494140625,empirical,0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400383,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0383,B,2000,999
0.0025,0.0025,0.973,0.004728182513593417,0.004728182513593417,0.1122516907601389,65.1525,10.214168774305621,50.0,64.0,84.0,0.0,0.0,0.00018923509120941163,normal,0.6,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400384,2000,0.001116635571706365,0.0036242930345103184,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0384,B,2000,999
0.053,0.053,0.947,-0.001467548582831344,-0.001467548582831344,0.16362757722545024,32.794,6.00154680061732,24.0,33.0,43.0,0.0,0.0,0.00019070196151733398,normal,0.6,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400385,2000,0.005009540897128199,0.005009540897128201,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0385,B,2000,999
0.926,0.926,0.9695,0.5000507312547238,5.073125472376816e-05,0.11198340319627682,65.2625,10.184723548039976,50.0,64.0,83.0,0.0,0.0,0.0001911102533340454,normal,0.6,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400386,2000,0.005853375094763702,0.0038451105315712303,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0386,B,2000,999
0.8535,0.8535,0.9525,0.49328016277745323,-0.006719837222546765,0.15748361911502326,32.666,6.065100493808821,23.0,32.0,44.0,0.0,0.0,0.00019855391979217528,normal,0.6,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400387,2000,0.007906887820122402,0.00475624589355933,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0387,B,2000,999
1.0,1.0,0.0,-2.198990544378834,-2.198990544378834,2.2023654936181467,471.0965,108.38286851596982,309.0,463.0,655.0,0.0,0.0,0.00019071400165557862,empirical,0.6,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400388,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0388,B,2000,999
1.0,1.0,0.0,-2.2034963313926306,-2.2034963313926306,2.2102452020130348,246.8855,77.50862138981702,135.95,240.0,388.0,0.0,0.0,0.00018385720252990723,empirical,0.6,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400389,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0389,B,2000,999
1.0,1.0,0.0,-2.199006548725806,-2.699006548725806,2.70168212578787,473.4685,112.97126186668007,297.0,467.0,663.05,0.0,0.0,0.00019531631469726563,empirical,0.6,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400390,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0390,B,2000,999
1.0,1.0,0.0,-2.1993318724984983,-2.6993318724984983,2.7045930519732875,248.951,79.07857231260564,133.0,241.0,392.0,0.0,0.0,0.0001836339235305786,empirical,0.6,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400391,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0391,B,2000,999
0.0,0.0,1.0,0.002258279875347827,0.002258279875347827,0.05480456641127697,65.6405,11.607207233008292,50.0,64.0,87.0,0.0,0.0,0.00020002901554107665,normal,0.9,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400392,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0392,B,2000,999
0.057,0.057,0.943,-0.005313862663636945,-0.005313862663636945,0.14333452106541414,10.1775,1.5868187514647034,8.0,10.0,13.0,0.0,0.0,0.00019781458377838134,normal,0.9,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400393,2000,0.00518415856238985,0.005184158562389852,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0393,B,2000,999
0.996,0.996,1.0,0.49875331056077504,-0.0012466894392249572,0.0559657643005474,65.701,11.461614153338088,50.0,64.0,87.0,0.0,0.0,0.00018866086006164552,normal,0.9,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400394,2000,0.0014113823011501884,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0394,B,2000,999
0.8765,0.8765,0.9475,0.4951611185596828,-0.004838881440317189,0.13999326279988897,10.233,1.5699398077633422,8.0,10.0,13.0,0.0,0.0,0.00020740342140197754,normal,0.9,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400395,2000,0.00735689302627135,0.004987171041783106,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0395,B,2000,999
1.0,1.0,0.0,-2.201166650472471,-2.201166650472471,2.204521313019107,469.0515,111.17310307691335,302.95,460.0,658.0,0.0,0.0,0.00019547879695892335,empirical,0.9,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400396,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0396,B,2000,999
1.0,1.0,0.0,-2.2018489334090696,-2.2018489334090696,2.208227634507327,245.2585,77.37362391506552,134.0,238.0,384.0,0.0,0.0,0.00018493962287902832,empirical,0.9,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400397,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0397,B,2000,999
1.0,1.0,0.0,-2.20059893266804,-2.70059893266804,2.7031391670951375,469.874,112.45159013548898,305.0,456.5,669.05,0.0,0.0,0.00019439709186553955,empirical,0.9,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400398,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0398,B,2000,999
1.0,1.0,0.0,-2.200301232989951,-2.700301232989951,2.7058621045756506,247.009,78.89428952085188,134.95,238.0,389.0,0.0,0.0,0.00018391704559326172,empirical,0.9,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,3,400399,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0399,B,2000,999
0.087,0.087,0.786,0.0034329014744170893,0.0034329014744170893,0.20041662307973745,65.245,9.387596870339074,50.0,64.0,82.0,0.0,0.0,0.00018871545791625976,normal,-0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400400,2000,0.006302023484564303,0.009170714257897256,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0400,B,2000,999
0.063,0.063,0.937,0.0007872403654207118,0.0007872403654207118,0.16736860630385045,101.813,20.19032023024895,71.0,100.0,137.0,0.0,0.0,0.0001736677885055542,normal,-0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400401,2000,0.005432816948876522,0.00543281694887652,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0401,B,2000,999
0.779,0.779,0.7755,0.4967886642864832,-0.003211335713516783,0.20416723458204972,65.477,8.92443113032982,51.0,65.0,81.0,0.0,0.0,0.00018925976753234863,normal,-0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400402,2000,0.009277903858092086,0.00933005225065755,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0402,B,2000,999
0.852,0.852,0.9495,0.49807795928847237,-0.0019220407115276283,0.1632798370037823,100.873,19.676149801218735,71.0,100.0,135.0,0.0,0.0,0.0002199537754058838,normal,-0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400403,2000,0.007940277073251286,0.0048964145045124596,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0403,B,2000,999
1.0,1.0,0.0,-2.1998850737120317,-2.1998850737120317,2.2031755733108658,471.5265,113.64740339202652,303.0,459.0,677.1499999999999,0.0,0.0,0.00028728437423706057,empirical,-0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400404,2000,0.0,0.0,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0404,B,2000,999
1.0,1.0,0.0,-2.2038717146967426,-2.2038717146967426,2.210447815353624,245.077,76.51683521291247,137.0,236.0,383.0,0.0,0.0,0.0003632117509841919,empirical,-0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400405,2000,0.0,0.0,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0405,B,2000,999
1.0,1.0,0.0,-2.195909389526685,-2.695909389526685,2.69868061455295,470.9545,109.59974648579256,308.9,461.0,665.0,0.0,0.0,0.00034185874462127686,empirical,-0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400406,2000,0.0,0.0,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0406,B,2000,999
1.0,1.0,0.0,-2.199390863469161,-2.699390863469161,2.704764712388946,246.5045,78.736490776196,136.0,236.0,390.0,0.0,0.0,0.0003290454149246216,empirical,-0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400407,2000,0.0,0.0,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0407,B,2000,999
0.0475,0.0475,0.8475,0.003039216127301158,0.003039216127301158,0.17440336799787517,65.313,8.859234221985554,52.0,65.0,81.0,0.0,0.0,0.00023624074459075928,normal,0.0,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400408,2000,0.004756245893559331,0.008038773227302782,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0408,B,2000,999
0.053,0.053,0.947,0.0027098869913124287,0.0027098869913124287,0.16155526838163378,78.627,15.552551912789102,55.0,77.0,106.0,0.0,0.0,0.0001815105676651001,normal,0.0,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400409,2000,0.005009540897128199,0.005009540897128201,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0409,B,2000,999
0.8185,0.8185,0.836,0.4974877514532493,-0.002512248546750695,0.1796920211413947,65.2795,8.767005175657193,51.0,65.0,81.0,0.0,0.0,0.00019043493270874023,normal,0.0,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400410,2000,0.008618519304381698,0.0082796135175502,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0410,B,2000,999
0.8505,0.8505,0.9555,0.49810307046177527,-0.0018969295382247342,0.1614347293855915,78.5285,15.765347688839595,54.0,77.0,106.0,0.0,0.0,0.00018411123752593993,normal,0.0,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400411,2000,0.007973385416496557,0.004610843198374891,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0411,B,2000,999
1.0,1.0,0.0,-2.1956665709079686,-2.1956665709079686,2.1989629116269382,471.2645,115.63028383494525,302.95,461.0,677.0,0.0,0.0,0.00019241797924041747,empirical,0.0,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400412,2000,0.0,0.0,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0412,B,2000,999
1.0,1.0,0.0,-2.2100333283281706,-2.2100333283281706,2.216421381919796,246.5215,76.9766233200054,137.95,238.5,387.0,0.0,0.0,0.00018746602535247802,empirical,0.0,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400413,2000,0.0,0.0,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0413,B,2000,999
1.0,1.0,0.0,-2.2047771532943448,-2.7047771532943448,2.7074294325075634,475.808,114.28942705254934,310.95,463.0,681.05,0.0,0.0,0.0001905914545059204,empirical,0.0,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400414,2000,0.0,0.0,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0414,B,2000,999
1.0,1.0,0.0,-2.2055078515218907,-2.7055078515218907,2.710648361966727,248.615,79.45418034943158,133.0,240.0,395.0,0.0,0.0,0.00018603837490081788,empirical,0.0,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400415,2000,0.0,0.0,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0415,B,2000,999
0.0235,0.0235,0.889,-0.0008061728453362332,-0.0008061728453362332,0.15202550228771788,65.4245,8.99129021609246,51.0,65.0,82.0,0.0,0.0,0.00019518005847930908,normal,0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400416,2000,0.0033873108803297047,0.007024208140424086,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0416,B,2000,999
0.05,0.05,0.95,-0.0009973318960203178,-0.0009973318960203178,0.16327846211274383,55.5635,10.550496090231965,39.0,55.0,74.04999999999995,0.0,0.0,0.00018826770782470704,normal,0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400417,2000,0.004873397172404482,0.004873397172404485,0.0,B,0.0,999,0.05,no multiplicity control (caller declared acceptance),B_0417,B,2000,999
0.8755,0.8755,0.914,0.5069787265700574,0.006978726570057381,0.14477918083734972,65.821,9.323301936545871,50.0,65.0,82.0,0.0,0.0,0.0001858760118484497,normal,0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400418,2000,0.007382403064043579,0.006269130721240385,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0418,B,2000,999
0.851,0.851,0.9505,0.5005759568339272,0.0005759568339271937,0.16100218857522114,55.1985,10.6849472506887,39.0,54.0,74.0,0.0,0.0,0.00019656825065612793,normal,0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,6,400419,2000,0.007962380297373393,0.004850244839180801,0.0,B,1.0,999,0.05,no multiplicity control (caller declared acceptance),B_0419,B,2000,999
