reject_rate,t1e_or_power,ci_cover,E_theta,bias,rmse,E_J,sd_J,q05_J,q50_J,q95_J,P_J_eq_Jmax,pJmax,mean_wall,family,rho,sigma_a,sigma_b,theta,design,J0,Jmax,alpha,alpha_adj,delta,power_target,gamma,correction,K,seed,R,reject_rate_mcse,ci_cover_mcse,pJmax_mcse,module_cell,theta_mult,B,alpha_plan,alpha_note,cell_id,module,projected_R,bootstrap_B
0.877,0.877,0.955,0.5052956998952154,0.005295699895215389,0.1594686652515938,78.5645,15.591370682207513,55.0,78.0,105.0,0.0,0.0,0.00021641480922698976,normal,0.0,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400131,2000,0.007344079247938437,0.004635461142108735,0.0,B,1.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0131,B,2000,999
1.0,1.0,0.0,-2.2019640639384015,-2.2019640639384015,2.205291193075053,474.722,113.26251681823074,303.0,466.5,669.05,0.0,0.0,0.00021545588970184326,empirical,0.0,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400132,2000,0.0,0.0,0.0,B,0.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0132,B,2000,999
1.0,1.0,0.0,-2.203498009789019,-2.203498009789019,2.209978238469714,249.168,78.09971687528707,134.95,242.0,389.04999999999995,0.0,0.0,0.00022705376148223877,empirical,0.0,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400133,2000,0.0,0.0,0.0,B,0.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0133,B,2000,999
1.0,1.0,0.0,-2.1964103299726747,-2.6964103299726747,2.6991350393722184,472.4275,112.0082842639329,310.0,464.0,672.0999999999999,0.0,0.0,0.00033249616622924803,empirical,0.0,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400134,2000,0.0,0.0,0.0,B,1.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0134,B,2000,999
1.0,1.0,0.0,-2.201833345283166,-2.701833345283166,2.707050610193082,249.188,78.9065374731397,134.95,242.0,386.04999999999995,0.0,0.0,0.0004068559408187866,empirical,0.0,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400135,2000,0.0,0.0,0.0,B,1.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0135,B,2000,999
0.0225,0.0225,0.899,-0.00419435657093611,-0.00419435657093611,0.14830276401326223,65.237,9.202381811248651,50.0,65.0,81.0,0.0,0.0,0.0003238042593002319,normal,0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400136,2000,0.0033161536454151216,0.006737915107805974,0.0,B,0.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0136,B,2000,999
0.049,0.049,0.951,-0.001142674538692944,-0.001142674538692944,0.16139633265764428,55.6065,10.638968829261604,39.0,55.0,75.0,0.0,0.0,0.00033996284008026124,normal,0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400137,2000,0.0048269555622566076,0.004826955562256609,0.0,B,0.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0137,B,2000,999
0.8515,0.8515,0.909,0.4989143527321007,-0.0010856472678992812,0.14671689717215755,65.587,9.338706066688253,50.0,65.0,82.0,0.0,0.0,0.00034598755836486814,normal,0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400138,2000,0.007951344225978397,0.0064311352030570765,0.0,B,1.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0138,B,2000,999
0.8475,0.8475,0.951,0.49351282256467605,-0.006487177435323954,0.15960287089104438,55.523,10.759808130259572,40.0,55.0,75.0,0.0,0.0,0.00021589863300323486,normal,0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400139,2000,0.008038773227302782,0.004826955562256609,0.0,B,1.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0139,B,2000,999
1.0,1.0,0.0,-2.1980622720447065,-2.1980622720447065,2.201344559587657,476.0435,114.01272563950921,304.0,471.5,675.0,0.0,0.0,0.0002217230796813965,empirical,0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400140,2000,0.0,0.0,0.0,B,0.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0140,B,2000,999
1.0,1.0,0.0,-2.2045411021755807,-2.2045411021755807,2.2108456707272897,249.0655,77.28778176238467,138.0,238.0,390.04999999999995,0.0,0.0,0.00021047472953796386,empirical,0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400141,2000,0.0,0.0,0.0,B,0.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0141,B,2000,999
1.0,1.0,0.0,-2.2024993740360546,-2.7024993740360546,2.705401428032333,471.5955,111.99394126357907,306.95,462.0,672.0,0.0005,0.0005,0.0002164921760559082,empirical,0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400142,2000,0.0,0.0,0.0004998749843710925,B,1.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0142,B,2000,999
1.0,1.0,0.0,-2.201364007214981,-2.701364007214981,2.7065056618802505,243.354,76.62011931601255,134.0,235.0,383.0,0.0,0.0,0.00020823168754577635,empirical,0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400143,2000,0.0,0.0,0.0,B,1.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0143,B,2000,999
0.0025,0.0025,0.9645,-0.0038377740445195777,-0.0038377740445195777,0.11426370630388978,65.4625,10.040099289847685,50.0,65.0,83.0,0.0,0.0,0.00021035194396972656,normal,0.6,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400144,2000,0.001116635571706365,0.0041376170678302255,0.0,B,0.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0144,B,2000,999
0.058,0.058,0.942,-0.005144154523255589,-0.005144154523255589,0.15681051635659932,33.022,6.1226232939811025,24.0,33.0,44.0,0.0,0.0,0.0002223290205001831,normal,0.6,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400145,2000,0.0052266624149642565,0.005226662414964259,0.0,B,0.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0145,B,2000,999
0.919,0.919,0.9695,0.49915022919343416,-0.0008497708065658416,0.1121250456847068,65.4675,10.442793867064504,50.0,64.0,84.0,0.0,0.0,0.000217201828956604,normal,0.6,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400146,2000,0.006100778638829636,0.0038451105315712303,0.0,B,1.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0146,B,2000,999
0.871,0.871,0.9515,0.5081907104907794,0.008190710490779352,0.15912941829346555,32.7205,5.950073928112154,24.0,32.0,43.0,0.0,0.0,0.00022460877895355224,normal,0.6,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400147,2000,0.007495298526409739,0.004803527349771207,0.0,B,1.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0147,B,2000,999
1.0,1.0,0.0,-2.1966704374491757,-2.1966704374491757,2.1999407754427573,472.8805,115.31996886814528,301.0,463.5,679.0,0.0,0.0,0.00021305990219116212,empirical,0.6,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400148,2000,0.0,0.0,0.0,B,0.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0148,B,2000,999
1.0,1.0,0.0,-2.2025235294486887,-2.2025235294486887,2.2093365236074813,244.528,78.14983183603148,135.0,235.0,387.0,0.0,0.0,0.00020925378799438476,empirical,0.6,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400149,2000,0.0,0.0,0.0,B,0.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0149,B,2000,999
1.0,1.0,0.0,-2.198270212523863,-2.698270212523863,2.7007763039502777,469.3195,114.12764091029833,301.95,457.0,680.05,0.0,0.0,0.00021631228923797607,empirical,0.6,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400150,2000,0.0,0.0,0.0,B,1.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0150,B,2000,999
1.0,1.0,0.0,-2.2004080550036105,-2.7004080550036105,2.705876940367195,244.739,76.22706788930032,137.95,236.5,384.0,0.0,0.0,0.00021289801597595214,empirical,0.6,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400151,2000,0.0,0.0,0.0,B,1.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0151,B,2000,999
0.0,0.0,1.0,0.001099190307186091,0.001099190307186091,0.056281879320697135,66.0635,11.588117523998452,50.0,65.0,86.0,0.0,0.0,0.0002142057418823242,normal,0.9,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400152,2000,0.0,0.0,0.0,B,0.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0152,B,2000,999
0.0565,0.0565,0.9435,-0.001393859560837327,-0.001393859560837327,0.14596561066716557,10.145,1.5267530907124442,8.0,10.0,13.0,0.0,0.0,0.00023495125770568848,normal,0.9,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400153,2000,0.005162739098579358,0.005162739098579358,0.0,B,0.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0153,B,2000,999
0.997,0.997,1.0,0.5007747284047788,0.0007747284047787684,0.05716065044486464,65.6625,11.618287040265445,50.0,64.0,87.0,0.0,0.0,0.00022368121147155762,normal,0.9,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400154,2000,0.0012229063741758816,0.0,0.0,B,1.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0154,B,2000,999
0.884,0.884,0.9505,0.5021775737856299,0.0021775737856298827,0.14118349859797308,10.2325,1.5219867772093159,8.0,10.0,13.0,0.0,0.0,0.0002345656156539917,normal,0.9,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400155,2000,0.0071604469134265636,0.004850244839180801,0.0,B,1.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0155,B,2000,999
1.0,1.0,0.0,-2.2002006146346647,-2.2002006146346647,2.2034922203895744,471.692,115.29844377093734,302.0,463.0,676.0,0.0005,0.0005,0.00022332847118377685,empirical,0.9,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400156,2000,0.0,0.0,0.0004998749843710925,B,0.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0156,B,2000,999
1.0,1.0,0.0,-2.2051440567108,-2.2051440567108,2.211443415567569,248.5675,79.11416714944296,138.0,239.0,390.0,0.0,0.0,0.00021062445640563965,empirical,0.9,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400157,2000,0.0,0.0,0.0,B,0.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0157,B,2000,999
1.0,1.0,0.0,-2.201717323302504,-2.701717323302504,2.7045436395809443,472.267,110.31033818731588,304.95,462.5,662.05,0.0005,0.0005,0.00020940101146698,empirical,0.9,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400158,2000,0.0,0.0,0.0004998749843710925,B,1.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0158,B,2000,999
1.0,1.0,0.0,-2.2070131876919206,-2.7070131876919206,2.712311194048552,245.9935,78.72477664464981,136.0,237.0,386.0,0.0,0.0,0.00021203732490539552,empirical,0.9,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,bh,1,400159,2000,0.0,0.0,0.0,B,1.0,999,0.05,BH: plan at alpha*r/K with r = 1 pre-declared expected rejections (r = 1 reduces to Bonferroni).,B_0159,B,2000,999
0.0975,0.0975,0.771,0.002709378144701092,0.002709378144701092,0.2053833169853277,65.328,9.044745214764205,51.0,65.0,81.0,0.0,0.0,0.00021234607696533203,normal,-0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400160,2000,0.006633014020790247,0.009395717109406817,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0160,B,2000,999
0.0485,0.0485,0.9515,0.004480793999687529,0.004480793999687529,0.16017924700808026,101.607,19.620335139849164,71.0,100.0,136.0,0.0,0.0,0.000265791654586792,normal,-0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400161,2000,0.004803527349771208,0.004803527349771207,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0161,B,2000,999
0.777,0.777,0.793,0.48904865078186366,-0.010951349218136341,0.19969324562801502,65.4775,9.258590267961964,51.0,65.0,82.0,0.0,0.0,0.00032330822944641116,normal,-0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400162,2000,0.009307819293475782,0.00905955296910394,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0162,B,2000,999
0.8485,0.8485,0.942,0.49909852514698616,-0.0009014748530138394,0.16912039240852833,101.164,20.10169405796437,70.0,100.0,136.0,0.0,0.0,0.00041157305240631105,normal,-0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400163,2000,0.008017098914195832,0.005226662414964259,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0163,B,2000,999
1.0,1.0,0.0,-2.193538780658827,-2.193538780658827,2.196628098504595,468.1015,113.03686654251347,301.0,456.0,668.0,0.0005,0.0005,0.00041789400577545166,empirical,-0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400164,2000,0.0,0.0,0.0004998749843710925,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0164,B,2000,999
1.0,1.0,0.0,-2.2023062474954265,-2.2023062474954265,2.2090222652958538,248.1025,79.08759064322291,131.0,239.0,392.14999999999986,0.0,0.0,0.0003676542043685913,empirical,-0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400165,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0165,B,2000,999
1.0,1.0,0.0,-2.2004713266799927,-2.7004713266799927,2.7032590015111686,470.2205,113.09747512544213,298.95,461.0,672.0,0.0,0.0,0.0002185887098312378,empirical,-0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400166,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0166,B,2000,999
1.0,1.0,0.0,-2.2053294813056765,-2.7053294813056765,2.7105914307620607,245.7305,77.95383806939849,135.0,236.0,387.04999999999995,0.0,0.0,0.00021066439151763916,empirical,-0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400167,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0167,B,2000,999
0.046,0.046,0.8525,-0.004942817845891243,-0.004942817845891243,0.17003837979593925,65.2125,8.695018329480392,51.0,64.0,80.04999999999995,0.0,0.0,0.00022526121139526366,normal,0.0,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400168,2000,0.00468422885862764,0.007929178709046731,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0168,B,2000,999
0.0495,0.0495,0.9505,0.0006336289513822038,0.0006336289513822038,0.163619870703482,77.7235,15.448917364980629,55.0,77.0,105.0,0.0,0.0,0.00020639050006866454,normal,0.0,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400169,2000,0.004850244839180801,0.004850244839180801,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0169,B,2000,999
0.8065,0.8065,0.8425,0.5009436860522694,0.0009436860522693546,0.17688596585663996,65.0225,8.87457006000854,51.0,64.0,81.0,0.0,0.0,0.0002222118377685547,normal,0.0,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400170,2000,0.008833395440033238,0.00814535910810567,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0170,B,2000,999
0.8565,0.8565,0.9515,0.49537426002236096,-0.004625739977639043,0.165442650762844,77.5105,14.63676500289596,54.0,77.0,103.0,0.0,0.0,0.00020571637153625488,normal,0.0,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400171,2000,0.007839252196478946,0.004803527349771207,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0171,B,2000,999
1.0,1.0,0.0,-2.19975723379634,-2.19975723379634,2.202880463308974,474.247,111.37497470706784,306.0,464.0,669.0,0.0,0.0,0.0002202932834625244,empirical,0.0,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400172,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0172,B,2000,999
1.0,1.0,0.0,-2.2040154035203336,-2.2040154035203336,2.210736591152144,247.4235,77.67132770688292,135.95,240.0,390.0,0.0,0.0,0.00021071243286132813,empirical,0.0,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400173,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0173,B,2000,999
1.0,1.0,0.0,-2.1995424380134705,-2.6995424380134705,2.7021893473381136,468.557,113.30521060833874,306.0,456.0,672.05,0.0,0.0005,0.00020977950096130372,empirical,0.0,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400174,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0174,B,2000,999
1.0,1.0,0.0,-2.1997926745216083,-2.6997926745216083,2.705231164534679,245.566,75.7373662335838,137.0,237.0,385.0,0.0,0.0,0.00022414839267730712,empirical,0.0,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400175,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0175,B,2000,999
0.02,0.02,0.914,0.003161522272982608,0.003161522272982608,0.14444824577926058,65.2415,9.228714848233203,51.0,65.0,81.0,0.0,0.0,0.00021020674705505372,normal,0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400176,2000,0.0031304951684997056,0.006269130721240385,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0176,B,2000,999
0.0485,0.0485,0.9515,0.0037138568765888364,0.0037138568765888364,0.16072426219237948,55.3655,10.602872712147402,39.0,55.0,73.0,0.0,0.0,0.00022266674041748047,normal,0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400177,2000,0.004803527349771208,0.004803527349771207,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0177,B,2000,999
0.8485,0.8485,0.903,0.49505892904305243,-0.004941070956947569,0.1479854526977433,65.274,9.026401497828468,51.0,65.0,82.0,0.0,0.0,0.00021460676193237304,normal,0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400178,2000,0.008017098914195832,0.006617816860566631,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0178,B,2000,999
0.8505,0.8505,0.948,0.4990182201857439,-0.000981779814256123,0.16153043090824024,55.9075,10.851679305526863,39.0,55.0,75.0,0.0,0.0,0.0002173713445663452,normal,0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400179,2000,0.007973385416496557,0.0049646752159632785,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0179,B,2000,999
1.0,1.0,0.0,-2.2029157328091347,-2.2029157328091347,2.2062270864536884,472.6815,109.89712943362078,310.0,461.0,673.0,0.0,0.0,0.0002192493677139282,empirical,0.3,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400180,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0180,B,2000,999
1.0,1.0,0.0,-2.20469790537741,-2.20469790537741,2.211218349130998,248.6365,80.96695849388193,132.0,240.0,393.04999999999995,0.0,0.0,0.00020925736427307128,empirical,0.3,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400181,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0181,B,2000,999
1.0,1.0,0.0,-2.198786843580724,-2.698786843580724,2.7013801958870958,473.4335,109.90719529562203,310.0,464.5,674.05,0.0,0.0,0.00021316516399383546,empirical,0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400182,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0182,B,2000,999
1.0,1.0,0.0,-2.2098427271374703,-2.7098427271374703,2.715406859095755,245.404,77.40763388710444,135.0,237.0,386.04999999999995,0.0,0.0,0.00020839130878448487,empirical,0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400183,2000,0.0,0.0,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0183,B,2000,999
0.002,0.002,0.9705,0.0022476303273944584,0.0022476303273944584,0.11425617804805341,65.3765,10.139810045064946,50.0,65.0,83.04999999999995,0.0,0.0,0.0002182631492614746,normal,0.6,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400184,2000,0.0009989994994993741,0.0037835003634200943,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0184,B,2000,999
0.0455,0.0455,0.9545,-0.0024180356062452678,-0.0024180356062452678,0.16033554419848475,32.9265,6.2264032755676855,23.0,33.0,44.0,0.0,0.0,0.00022004842758178712,normal,0.6,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400185,2000,0.004659922209651144,0.004659922209651143,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0185,B,2000,999
0.9135,0.9135,0.965,0.5010133607183012,0.0010133607183011595,0.11326890244152248,65.8575,10.319553951116298,50.0,65.0,85.0,0.0,0.0,0.00021625041961669921,normal,0.6,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400186,2000,0.006285608562422576,0.00410944035119139,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0186,B,2000,999
0.87,0.87,0.9505,0.5039468248028494,0.003946824802849358,0.1582694043232613,32.87,5.948957891933679,24.0,33.0,43.0,0.0,0.0,0.00022293400764465332,normal,0.6,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400187,2000,0.007519973404208289,0.004850244839180801,0.0,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0187,B,2000,999
1.0,1.0,0.0,-2.200169086682481,-2.200169086682481,2.2034027843302466,474.2485,113.05046991388404,306.9,465.0,673.0,0.0,0.0,0.00024367976188659668,empirical,0.6,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400188,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0188,B,2000,999
1.0,1.0,0.0,-2.2042544793848666,-2.2042544793848666,2.210914765588351,248.323,78.9806917607082,136.0,239.0,393.0,0.0,0.0,0.0003973429203033447,empirical,0.6,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,romano_wolf,1,400189,2000,0.0,0.0,0.0,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B_0189,B,2000,999
